word,synonyms
خفى,"['أَظْهَرَ', 'سَتَرَ', 'كَتَمَ']"
بقط(المتاع),"['جَمَعَه', 'حَزَمَه']"
خفّ,"['زَمِعَ', 'أسْرَعَ']"
أكثر(إلى الشبع),['أَكْزَمَعن الطعام']
امتهن,['اِحْتَرَفَ']
تبجّح,['اِفْتِخَار']
سترة,['غِطَاء']
خرس,['بَكِمَ']
تحشّد,"['أَلَبَالقومُ', 'تَجَمَّعَ']"
خلّف(ه),['تَرَكَمالاً']
إقلات,['إِفْسَاد']
تهم,"['فَسَدَ', 'نَتِنَ']"
ذلّ,"['رَضَخَ', 'خَضَعَ']"
أحرق,"['أَشَاطَ', 'فَرَّقَ']"
إقلاع,"['زَوَال', 'اِنْطِلاَق']"
أدب,"['ظُرْف', 'تَهْذيب']"
أنتغ,"['عَابَ', 'ذَمَّ']"
صعّب,"['أَزَّمَ', 'عَقَّدَ']"
تشييد,"['تَعْمِير', 'بِنَاء', 'طُول العُمر']"
إقلال,"['تَقِليل', 'حَمْل', 'نَقَلَ']"
إقلاق,['إِزْعَاج']
أدم,['اِسْمَرَّ']
اجتماع التكريم,['اِحْتِفال']
غاية,"['أَمَد', 'نِهَايَة']"
تشييع,"['تَوْدِيع', 'مُرَافَقَة']"
رباطة-الجأش-,"['هُدُوءالطَبْع', 'ثَبَات', 'حُضُور الذِهْن']"
تحشّم,"['اِسْتِحْيَاء', 'تَجَنُب']"
بضّ(الماء),['سَالَبِبُطء']
أهنّ,['قَوَّى']
استواء,"['اِسْتِقَامَة', 'اِعْتِدَال']"
مساواة,"['تَسْوِية', 'عَدْل']"
فاتر,"['خَادِر', 'كَسْلاَن']"
اهتور,"['هَلَكَ', 'مَاتَ']"
إتخام,['إِبْشام']
اكتاد,"['خَدَعَ', 'اِحْتَالَ']"
آجل,['مُؤخَّر']
آجن,"['مُتَغَيِّر', 'فاسِد']"
سهاد,['أَرَق']
حضر,"['سَنَحَ', 'عَرَضَ', 'خَطَرَ']"
تنعّم,['تَرَفُّه']
إعسار,['اِفْتِقَار']
نضّد,"['رَتَّبَ', 'نَظَّمَ']"
أسفل,['سَفْح']
ناس,['بَشَر']
ابتل,"['اِخْضَوْضَلَ', 'نَدِيَ']"
أسفّ,"['هَرَبَ', 'تَتَبَّعَ الأُمُور الدَنيئَة']"
حريم,['شيءمُحُرَّم']
ميل,"['حَرْف', 'صَرْف', 'إِبْعَاد']"
حريص,"['شَحِيح', 'بَخِيل']"
أفّاك,['كَذَّاب']
بزبز,"['أَسْرَعَفي سَيْرِهِ', 'هَرْوَلَ', 'اِنْهَزَمَ']"
واصل,"['آتِي', 'قَادِم']"
نام,['رَقَدَ']
استحالة,"['اِسْتِعْصَاء', 'اِمْتِنَاع']"
آجر,"['أَثابَ', 'كافَأ']"
أوغاد,"['أَنْبَاذُالناسِ', 'أَوْبَاشُ']"
مسرّة,"['سَرَّاء', 'رَخَاء', 'بَحْبُوحَة']"
رجع(عن ضلالة و ندم),['تَابَ']
شحّ,"['بُخْل', 'حِرْص']"
بلادة,"['غَبَاء', 'كَسَل']"
تعري,"['نَزْع', 'خَلْع']"
نافقة,['رائِجَة']
خرّق,['مَزَّقَ']
أغنى,"['أَثْرَى', 'كَفَى']"
أهضم,['نَحِيل']
غفلة,"['سَهْو', 'نسيان']"
بعثرة,"['بَحْثَرَةٌ', 'تَفْرِيق']"
لين-العيش-,"['رَفَاهِيَة', 'سِعَةالعَيْش', 'بَحْبُوحَة']"
ضوء(الصبح الباكر),"['بَلْجَة', 'بُعْدالحَاجِبَين']"
افتاق,['اِفْتَقَرَ']
اتّضع,"['اِنْهَفَتَ', 'اِنْخَفَضَ']"
خرّب,['هَدَّمَ']
أثناء,"['خِلال', 'أَوْساط']"
أوجذ-ه-(على الأمر),"['أَكْرَهَهعَلَيْهِ', 'حَمَلَهعَلَيْهِ']"
اتّضح,"['بَانَ', 'ظَهَرَ', 'بَعُدَ']"
استماع,"['إِصَاخَة', 'إِصْغَاء']"
آني(من الناس),"['حَلِيم', 'وَقُور', 'لَطِيف']"
تعرّى,"['نَزَعَ', 'خَلَعَ']"
وضح,"['سَطَعَ', 'ظَهَرَ']"
خدّاع,['خَتُول']
محسّنات(ه),['بَشَائِرُالوَجه']
تهيّأ,"['تَحَضَّرَ', 'اِسْتَعَدَّ', 'تَجَهَّزَ']"
تهيّب,"['خَافَ', 'خَشِيَ']"
تهيّج,"['ثَارَ', 'اِضْطَرَبَ']"
مؤالفة,['إِخَاء']
زكّن,['ظَنَّ']
بذّ,['مِثْل']
هيّج,"['بَعَثَ', 'أَرْسَلَ', 'أَثَارَ']"
تكاذب,['تَمَايُن']
انقبض,"['تَكَرْدَسَ', 'اِجْتَمَعَ']"
طبع,"['سَلِيق', 'طَبِيع']"
بذل,['عَطَاء']
إتعاب,"['تَبْرِيح', 'إِيذَاء']"
جعل(ه)-موجودا-,"['أَوْجَدَه', 'أَغْنَىه', 'قَوّىه']"
أوادم,"['شُرَفَاء', 'مُهَذَّبُون']"
باين,"['فَارَقَ', 'خَالَفَ']"
تكدير,['تَعْكِير']
تقيّ,['خَائِف من الله']
بحيث,['سِّر']
إحناق,"['حِقْدْ شَديد', 'إِغضاب']"
شدّة,['شَصْو']
أولع(ه)-به-,['عَلَّقَهبِهِبِشِدَة']
إتعاس,"['إِحْزان', 'إِغْمام']"
رضوخ,"['خُضُوع', 'ذُّلّ']"
أشكل,"['تَلَبَّسَ', 'اِخْتَلَطَ']"
لوم,"['ذَمّ', 'عَيْب']"
تندّى,"['تَبَلَّلَ', 'اِبْتَلَّ', 'شُفِيَ']"
أكشر(عن أسنانه),"['تَهَدَّدَ', 'أَخَافَ']"
تندّي,"['تَبَلُّل', 'اِبْتِلاَل', 'شِفَاء']"
إطافة,['إِحَاطَة']
بسّق-عليه-,"['طَوَّلَعَلَيهِ', 'تَأَخَّرَعَلَيهِ']"
احتباس,"['اِحْتِقان', 'تَجَمُع']"
تزليخ,['تَمْلِيس']
انقطاع-عن الكلام-,"['بَكْم', 'سُكُوت']"
أرشد,"['دَلَّ', 'هَدَى']"
بذع,['تَخْوِيف']
انقبى,"['اِسْتَخْفَى', 'تَسَتَّرَ']"
ترفيه,['تَنْفِيس']
زكّا,"['بَرَّرَ', 'عَلَّلَ']"
بذر,"['ثَرْثَار', 'كَاشِفالسِرّ', 'مُبَذِّر']"
أعرج,['أَقْزَل']
استوى,"['اِنْصَاتَ', 'تَوَارى', 'اِسْتَقَامَ']"
اندثر,"['دَرَسَالأثَرُ', 'امَّحى']"
أعرض,"['جَفَى', 'غَلُظَ']"
إشغال,['إِعْمَالفي النَحْو']
بذخ,['بَذُخَ']
جسّر,['شَجَّعَ']
بذأ,"['فَحُشَكَلاَمُهُ', 'قَبُحَ', 'ذَمَّ']"
بذئ,"['فَحُشَكَلاَمُهُ', 'قَبُحَ']"
أسرع,"['سَارَعَ', 'بَادَرَ']"
شيء-مختلس-,['خُلْسَة']
بزّج(الشيء),['زَيَّنَه']
بصر-به-,['رَآه']
تمالك,"['تَمَاسُك', 'ثَبَات']"
افتقر(بعد غنى),['أَكْدَى']
مترقّب,"['آمِل', 'رَاجي', 'مُتَمَنّي']"
انفتاح,['اِنْفِغَار']
بتولية,['عُذْرِيَة']
انفتال,"['اِلْتِوَاء', 'تَثَنّي']"
مستقيم,['سَواءالسبيل']
مقيم,"['ثَاوِي', 'ثَابِت']"
انفتاق,['اِنْشِقَاق']
تحادّ,"['تَخَالَفَ', 'تَعَادَّ']"
مجيء,['حُضُور']
أكزم(عن الطعام),['أَكْثَرَإلى الشبَعِ']
مواجهة,"['اِسْتِقْبَال', 'مُلاَقَاة']"
أثاب,"['أَجَرَ', 'كافَأَ']"
سريس,"['فَهِيم', 'حَافِظ']"
التقاط,"['تَلَقُّط', 'جَمْع']"
تحقّق,"['ثُبُوت', 'ثَبَات', 'اِسْتِقْرَار']"
أسرّ,['أَكَنَّ']
سريع,"['مُسْرِع', 'مُعَجِّل']"
ارتخاخ,['اِسْتِرْخَاء']
التقاء,"['مُصَادَفَة', 'رُؤيَة', 'لِقَاء']"
قلّة-المروءة-,['زَمَر']
سويّ,['مُسْتَوِي']
ثأدة,"['سَمِينَة', 'مُكْتَنِزَة']"
أسرف,['أَقْعَثَ']
تأبيش,['تَجْمِيع']
ارتخاء,"['اِسْتِرْخَاء', 'لِّين']"
خسّة,"['دَنَاءَة', 'نَذَالَة', 'سَفَالَة']"
تاه(عن الطريق),['ضَلَّعَنْهَا']
ابتعاث,['إِرْسال']
عارض,"['خَالَف', 'ضَادَّ']"
ابتعاد,"['زَحْل', 'تَنَحّي', 'زَوَال']"
يقين,"['حَقّ', 'صَوَاب', 'حَظّ']"
قديم,"['تَلِيد', 'أَصْلِيّ']"
بكر(إلى الشيء),['أَسْرَعَإِلَيهِ']
خسّس,['قَلَّلَ']
اهتجر(القوم),"['تَقَاطَعَوا', 'هَجَرَبَعْضُهُم بَعْضَا']"
خسّر,['ضَيَعَ']
تنازع(وا),"['تَجَالَعَالقَوم', 'تَشَاتَموا']"
إنتان,"['تَسْخِيم', 'فَسَاد', 'تَسْوِيد']"
انفصال,"['تَقَاطُع', 'تَهَاجُر']"
انفصام,"['اِنْكِسَار', 'اِنْحِلاَل']"
بسول,['شُجَاع']
أبعد(ه),"['بَعَّدَ', 'أَنْأَى']"
إنظار,"['إِمْهَال', 'تَأجِيل']"
مال,"['رَكَنَ', 'سَكَنَ']"
أفاضل(الناس),"['أَكَارِمُ', 'أَشَارِفُ']"
انشرح,['بَلِجَصَدْرُهُ']
ذات,['نَفْس']
بسور,"['عَجَلَة', 'عَبُوس', 'تَقْطِيب']"
اغتياظ,"['تَمَقُّطَ', 'غَضَب']"
مات,"['زَألَ', 'ذَهَبَ', 'هَلَكَ']"
انفصاد,['سَيَلان']
ماء,"['بِلاَل', 'نَدَاوَة']"
تبتّل,"['تَعَفُّف عن الزَواجِ', 'اِنْقِطَاع', 'سُقُوط']"
ذاع,['اِنْتَشَرَ']
قدير,"['رَاشِد', 'مُدْرِك', 'خَبِير']"
تركة,['مِيرَاث']
انسحّ,"['اِنْصَبَّ', 'سَالَ']"
لطيف,"['آنِيمِنِ النَاسِ', 'حَلِيم', 'وَقُور']"
امتشل(السيف),"['اِنْتَزَعَ', 'أَخْرَجَ']"
شديد-العطش-,"['حَرَّان', 'ظَمِئ', 'هَيْمَان']"
تحقير,"['تَصْغِير', 'تَقْلِيل', 'إِهَانَة']"
تواءم,['تَوَافَقَ']
أحكم(ه),"['تَأَنَّقَفي عَمَلِهِ', 'أَتْقَنَه']"
رابط-الجأش-,['شُجَاع']
مثقّف,"['أَدِيب', 'كَاتِب', 'مُهَذَب']"
مالح,"['أُجاج', 'مُرّ']"
ودود,"['أَنُوس', 'أَلِيف']"
خامد,"['سَاكِن', 'هَادِئ']"
سعة(ه),"['رَخَاءُه', 'لِينه']"
فسّر,"['خَرَّجَ', 'بَرْهَّنَ']"
أدنون,['أَقْرَبُون']
دقّ,"['رَقَّ', 'صَغُرَ', 'غَمُضَ']"
خامل,"['سَافِل', 'سَاقِط', 'مُتَوَانِي']"
دقة,"['رِقَّة', 'صِغَر', 'غُمُوض']"
ألقاط,"['أَوْبَاش', 'أَرَاذِل']"
حضر-المجلس-,['شَهِدَه']
مالّ,"['سَئِيم', 'ضَجِر']"
حضور,['مَجِيء']
انقطع-عن الكلام-,"['بَكُمَ', 'سَكَتَ']"
تحقيق,['إِنْجَاز']
استوضح,['اِسْتَبَانَ']
شخص-إلى-,['رَجَعَ']
قليل-الثقل-,['خَفِيف']
تأبيد,['تَخْلِيد']
أطبق,"['أَغْلَقَ', 'أَقْفَلَ']"
أتمّ الوعد,"['صَدَقَ', 'أَوْفى بِهِ']"
أثار,"['بَعَثَ', 'أَرْسَلَ', 'هَيَّجَ']"
ضجر,"['سَئِيم', 'مَالّ']"
تبصّر,"['تَحَسُّس', 'تَطَلُّب', 'تَسَمُّع']"
أوقف(ه),"['حَجَزَه', 'اِعْتَقَلَه']"
قلب,"['جَنَان', 'رُوح']"
تفكّر,"['تَرَوِّي', 'اِرْتِوَاء', 'تَأَنّي']"
قلع,"['اِقْتَلَعَ', 'انَتَزَعَ']"
اجتمع(وا)-في النادي-,['اِنْتَدَى القَوم']
أغمض(عن الشيء),"['تَجَاوَزَ', 'أَغْضَىعَنْهُ', 'تَسَامَحَ فيهِ']"
قلق,"['زَعَج', 'اِضْطِرَابَ']"
أحن,['حِقْد']
غصن(ناعم),['أُمْلُوج']
قلّ,"['رَخُصَ', 'زَهُدَ', 'لاَنَ']"
تشرّى,['تَفَرَّقَ']
تشرّي,['تَفَرُّق']
أمشح(-ت -السماء),['صَحَا']
استقرار,"['سَكِينَة', 'طُمَأْنِينَة']"
تغابي,"['تَغَافُل', 'سَهْو']"
تغابى,"['تَغَافَلَ', 'سَهَا']"
شدّ-رباطها-,['أَوْثَقَالدّابَّة']
آخى,['آلَفَ']
استغنى,"['اِكْتَفَى', 'اِقْتَنَعَ']"
أكدّ,['بَخُلَ']
حبة,"['سَوَادالقَلْب', 'مُهْجَة']"
تائب,['أَوّاب']
فتور,"['خَوَر', 'ضُعف', 'اِنْكِسَار']"
بشّاك,['كَذَاب']
أرقد,"['أَهْجَعَ', 'أَذْهَبَ', 'أَزَالَ']"
حبس,['سَجَنَ']
أكدى,['اِفْتَقَرَبعد غنى']
تالف الجسد,['تَلِيفَة']
تائه,"['شَارِد', 'سَاهِي', 'غَافِل']"
أسكت,"['بَكَّتَ', 'وَبَّخَ']"
حجز(ه),"['أَوْقَفَه', 'اِعْتَقَلَه']"
احتجاب,"['اِنْقِمَاع', 'جُلُوسعلى اِنْفِرَاد']"
زفير,['إِخْرَاجالنَّفَس']
بشّاش,"['طَلْقالوَجْه', 'مُتَهَلِّلالوَجْه']"
حبّ,['وِدّ']
تهادن,['تَصَالُح']
حضّ(على عمل),"['اِكْتِدَاد', 'بُخْل']"
آخر,"['خَاتِمَة', 'عَاقِبَة']"
آخذ,"['مُتَمَلِك', 'مُتَنَاوِل']"
متروكة-من دون زرع-,['بُورٌمن الأَرضِ']
شريفة-من النساء-,"['طَاهِرَة', 'عَفِيفَة']"
كثر(ماله),"['أَوْسَعَ', 'اِغْتَنَى']"
استئخار,"['اِسْتِبْطاء', 'اِسْتِمْهَال']"
تزمّت,"['تَشَدَّدَ', 'تَعَصَبَ', 'رَصُنَ']"
كاشف,['حَاسِر']
إيقاد,"['تَشْعِيل', 'إِشْعَال']"
شمل,['تَعْمِيم']
إيقاب,['جُوع']
دبّر,['اعْتَنَى']
إيقاض,"['إِصْحَاء', 'إِنْبَاه']"
انزلق(ت)-القدم-,['زَّلَت']
دويّ,"['صَوْت', 'صَوْتالرَعْد']"
انضواء,"['مَيْل', 'اِنْضِمَام']"
بطالة,['تَعَطُلعن العَمَل']
تليّ,"['غَنِيّ', 'شَدِيد الإِيمان']"
مشقّة,"['جُهْد', 'وسْع', 'طَاقَة']"
إزب,['قَصِير']
احتراف,"['اِمْتِهَان', 'اِحْتِقَار', 'اِبْتِذَال']"
أوسع,"['كَثُرَمَالُهُ', 'اِغْتَنَى']"
بعثر(الأشياء),['فَرَّقَها']
استسرع,['اِسْتَعْجَلَ']
إيقاف,['تَوْقِيف']
خاسر,"['هَالِك', 'ضَالّ', 'مُضَيِّع']"
انتصر,"['غَلَبَ', 'قَهَرَ']"
أنسأ(الشيء),['أَخَّرَه']
تزعزع,"['تَحَرُّك', 'اِضْطِرَاب']"
استنصار,['اِسْتِغَاثَة']
تماثل,['تَشَابُه']
مستقر,"['ثَابِت', 'رَاسِخ']"
تّذويب,['إِذابَة']
إرغام,"['إِجْبَار', 'إِذْلاَل']"
تحسّر,"['تَلَهَّفَ', 'حَزِنَ']"
تحسّس,['تَطَلَّبَبالحَاسَةِ']
تحالف,"['تَكَلَّعَ', 'تَجَمَّعَ']"
كثر(عطاؤه),"['أَنْدَى', 'جَادَ', 'بَلَّلَ']"
أكثر من الكلام,"['ثَرْثَرَ', 'بَالَغَ فِيه']"
مطيع,"['سَامِع', 'مُنْصِت']"
تقوى,"['مَخَافَة الله', 'تُقَى']"
بيّش(ه)-الله-,['حَسَّنَوَجْههُ']
حرّاث,['زَرَّاع']
مغتمّ,"['حَزِين', 'مُكْتَئِب']"
جبل الله الخلق,['خَلَقَهم']
مال(عنه),"['اِنْصِرَافعن الشيء', 'تَرْكه']"
تحسّن,"['تَزَيَّنَ', 'طَابَ', 'حَسُنَ']"
انتحاس,['تَنَاحُس']
توحّش,"['إِقْفَار', 'خَلاَء']"
فصح,"['بَلُغَ', 'حَسُنَبَيَانُه']"
زال,['زَهَقَ']
سروق,"['سَارِق', 'لِصّ']"
توحّد,['اِتَّفَقَ']
قطع(ه),"['تَجَاوَزَالمَوْضِعَ', 'خَلَفَهوَرَاءَه']"
مجون,"['خَلاَعَة', 'تَهَتُّك', 'فُجُور']"
أبقل (المكان),['أَنْبَتَ بَقْلَهُ']
انعوى,"['اِنْعَطَفَ', 'مَالَ']"
اكتماء,['اِسْتِتَار']
إضلال,['تَغْوِيَة']
سرور,"['سَعَادَة', 'بَهْجَة', 'حُبُور']"
لم ينم,"['سَهِرَ', 'أحْيا']"
زاد,"['أَنْمَى', 'كَثَّرَ']"
سفر-ت-,['كَشَفَت']
تنحيف,['تَهْزِيل']
منبسط,['سَطِيح']
أوام,['حَرَارَةالعَطَش']
تفسّح,"['تَوَسُّع', 'اِتِّسَاع']"
أظهر-البغض-,['تَبَغَّضَ']
جشر,"['خَشُنَ', 'غَلُظَ']"
أقسى,['أَصْلَب']
سحمة,['اِسْوِدَاد']
جشش,"['غِلِيظ', 'ذُو بَحَة']"
جشع,"['طَمَّاع', 'حَرِيص']"
تحريك,['زَعْزَعَة']
إبهام,"['تَلْبِيس', 'خَلْط']"
مغطّي,"['سَاتِر', 'مُخْفِي', 'حَاجِب']"
تحريم,"['مَنْع', 'حَظْر']"
عقد-ه-,"['شَّدّالشَيء', 'أَوْثَقَه']"
انهوى,['سَقَطَ']
تحرير,"['سَرَاح', 'تَسْرِيح']"
انسجم,"['اِنْصَبَّ', 'سَالَ', 'اِنْتَظَمَ']"
تمليس,['تَزْلِيخ']
تمجّد,['تَعَظَّمَ']
سّبق,"['تَقَدُّم', 'مُضِيّ إِلَى الأَمَام']"
تجفّف,"['جَفَاف', 'نَّشْف']"
إبهاج,"['إِفْرَاح', 'إِسْرَار']"
انسدّ,"['اُغْلِقَ', 'سُدَّ']"
تشدّد,"['تَوَثُّق', 'تَقَوِّي', 'تَوَطُّد']"
بالي,['رَدِيم']
تروّي,"['اِرْتِوَاء', 'تَفَكُّر', 'تَأَنّي']"
تروّى,"['تَبَنَّنَ', 'تََأَنّى']"
ترفع,"['تَأَبَّهَ', 'تَكَبَّرَ', 'تَنَزَهَ']"
بائر,"['كَاسِد', 'فَاسِد']"
تراصف,"['تَنَضَّدَ', 'اِنْتَظَمَ']"
بائس,"['فَقِير', 'مُبِتَلَى']"
انقذام,['إِسْرَاع']
تجنّب(ه),"['بَعُدَعَنهُ', 'تَلاَفَىه']"
بائد,"['هَالِك', 'مَاضِي']"
بائت,['بَيُّوت']
ريب,"['شَكّ', 'ظَنّ']"
طاقة,"['جُهْد', 'وسْع', 'مَشَقَّة']"
جاهل(بالقراءة و الكتابة),['أُمِّي']
تدبير-حسن-,['تَنْظِيمحَسَن']
ذكرى,"['اِذِّكَار', 'تَذْكِير']"
قبيح,"['سَيِّئ', 'رَدِيء']"
تهجاع,['نَوْم']
ريع,"['إِيرَاد', 'دَخْل', 'غَلَّة']"
